soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
13-1131.00,Fundraisers,18908,"Design or produce materials such as posters, Web sites, or newsletters to promote, market, or advertise fundraising events.",Core,32.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1131.00,Fundraisers,18924,"Write speeches, press releases, or other promotional materials to increase awareness of the causes, missions, or goals of organizations seeking funds.",Core,32.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1131.00,Fundraisers,18916,Explain the tax advantages of contributions to potential donors.,Core,32.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1131.00,Fundraisers,18920,"Plan and direct special events for fundraising, such as silent auctions, dances, golf events, or walks.",Core,32.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1131.00,Fundraisers,18905,"Attend community events, meetings, or conferences to promote organizational goals or solicit donations or sponsorships.",Core,32.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1131.00,Fundraisers,18913,"Direct or coordinate web-based fundraising activities, such as online auctions or donation Web sites.",Core,32.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3352,"Ensure company compliance with federal and state laws, including reporting requirements.",Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3351,"Evaluate job positions, determining classification, exempt or non-exempt status, and salary.",Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3354,"Plan, develop, evaluate, improve, and communicate methods and techniques for selecting, promoting, compensating, evaluating, and training workers.",Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3356,"Prepare occupational classifications, job descriptions and salary scales.",Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3355,Provide advice on the resolution of classification and salary complaints.,Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3353,"Advise managers and employees on state and federal employment regulations, collective agreements, benefit and compensation policies, personnel procedures and classification programs.",Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3358,"Prepare reports, such as organization and flow charts, and career path reports, to summarize job analysis and evaluation and compensation analysis information.",Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3362,Perform multifactor data and cost analyses that may be used in areas such as support of collective bargaining agreements.,Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3366,Assess need for and develop job analysis instruments and materials.,Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3370,"Observe, interview, and survey employees and conduct focus group meetings to collect job, organizational, and occupational information.",Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3357,Assist in preparing and maintaining personnel records and handbooks.,Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",3368,"Research job and worker requirements, structural and functional relationships among jobs and occupations, and occupational trends.",Core,20.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,103,"Assess training needs through surveys, interviews with employees, focus groups, or consultation with managers, instructors, or customer representatives.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,20474,"Design, plan, organize, or direct orientation and training programs for employees or customers.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,97,Offer specific training programs to help workers maintain or improve job skills.,Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,94,"Present information using a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,20475,"Obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,98,"Monitor, evaluate, or record training activities or program effectiveness.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,102,Develop alternative training methods if expected improvements are not seen.,Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,101,"Evaluate training materials prepared by instructors, such as outlines, text, or handouts.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,19559,"Evaluate modes of training delivery, such as in-person or virtual to optimize training effectiveness, training costs, or environmental impacts.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,93,"Keep up with developments in area of expertise by reading current journals, books, or magazine articles.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,108,"Negotiate contracts with clients including desired training outcomes, fees, or expenses.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,99,Attend meetings or seminars to obtain information for use in training programs or to inform management of training program status.,Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,20476,Monitor training costs and prepare budget reports to justify expenditures.,Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,105,Select and assign instructors to conduct training.,Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,95,"Schedule classes based on availability of classrooms, equipment, or instructors.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,20477,"Supervise, evaluate, or refer instructors to skill development classes.",Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1151.00,Training and Development Specialists,106,Devise programs to develop executive potential among employees in lower-level positions.,Core,36.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5434,"Prepare reports of findings, illustrating data graphically and translating complex findings into written text.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5437,Seek and provide information to help companies determine their position in the marketplace.,Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5441,"Gather data on competitors and analyze their prices, sales, and method of marketing and distribution.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5433,"Collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5443,"Devise and evaluate methods and procedures for collecting data, such as surveys, opinion polls, or questionnaires, or arrange to obtain existing data.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5442,Monitor industry statistics and follow trends in trade literature.,Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5435,Measure and assess customer and employee satisfaction.,Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5438,"Measure the effectiveness of marketing, advertising, and communications programs and strategies.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5436,"Forecast and track marketing and sales trends, analyzing collected data.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5440,"Attend staff conferences to provide management with information and proposals concerning the promotion, distribution, design, and pricing of company products or services.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5439,"Conduct research on consumer opinions and marketing strategies, collaborating with marketing professionals, statisticians, pollsters, and other professionals.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5444,Develop and implement procedures for identifying advertising needs.,Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1161.00,Market Research Analysts and Marketing Specialists,5445,Direct trained survey interviewers.,Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18082,Identify and prioritize energy saving measures.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18074,Prepare audit reports containing energy analysis results or recommendations for energy cost savings.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18078,Collect and analyze field data related to energy usage.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18073,"Inspect or evaluate building envelopes, mechanical systems, electrical systems, or process systems to determine the energy consumption of each system.",Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18072,Perform tests such as blower-door tests to locate air leaks.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18081,Educate customers on energy efficiency or answer questions on topics such as the costs of running household appliances or the selection of energy efficient appliances.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18077,Calculate potential for energy savings.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18086,"Prepare job specification sheets for home energy improvements, such as attic insulation, window retrofits, or heating system upgrades.",Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18087,Recommend energy efficient technologies or alternate energy sources.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18084,Quantify energy consumption to establish baselines for energy use or need.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18083,"Identify opportunities to improve the operation, maintenance, or energy efficiency of building or process systems.",Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18076,"Analyze technical feasibility of energy saving measures using knowledge of engineering, energy production, energy use, construction, maintenance, system operation, or process systems.",Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18075,Analyze energy bills including utility rates or tariffs to gather historical energy usage data.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18071,"Measure energy usage with devices such as data loggers, universal data recorders, light meters, sling psychrometers, psychrometric charts, flue gas analyzers, amp probes, watt meters, volt meters, thermometers, or utility meters.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18080,"Determine patterns of building use to show annual or monthly needs for heating, cooling, lighting, or other energy needs.",Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18079,Compare existing energy consumption levels to normative data.,Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.01,Energy Auditors,18085,"Oversee installation of equipment such as water heater wraps, pipe insulation, weatherstripping, door sweeps, or low flow showerheads to improve energy efficiency.",Core,25.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15918,"Engineer, install, maintain, or repair security systems, programmable logic controls, or other security-related electronic systems.",Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15919,Recommend improvements in security systems or procedures.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,20355,Perform risk analyses so that appropriate countermeasures can be developed.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,20356,"Conduct security audits to identify potential vulnerabilities related to physical security, staff safety, or asset protection.",Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,20357,Provide system design and integration recommendations.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15921,"Design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,20358,Assess the nature and level of threats so that the scope of the problem can be determined.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,20359,"Design or implement or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15912,Respond to emergency situations on an on-call basis.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,20360,Determine the value loss impact and criticality of assets.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15914,"Prepare, maintain, or update security procedures, security system drawings, or related documentation.",Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15920,Develop or review specifications for design or construction of security systems.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,20361,Outline system security criteria for pre-bid meetings with clients and companies to ensure comprehensiveness and appropriateness for implementation.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15911,Develop conceptual designs of security systems.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15915,"Monitor the work of contractors in the design, construction, and startup phases of security systems.",Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15913,Train personnel in security procedures or use of security equipment.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15907,"Review design drawings or technical documents for completeness, correctness, or appropriateness.",Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15916,"Inspect security design features, installations, or programs to ensure compliance with applicable standards or regulations.",Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,20362,Test security measures for final acceptance and implement or provide procedures for ongoing monitoring and evaluation of the measures.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15910,Budget and schedule security design work.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15917,"Inspect fire, intruder detection, or other security systems.",Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.02,Security Management Specialists,15906,Prepare documentation for case reports or court proceedings.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15941,Classify goods according to tariff coding system.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15945,"Prepare and process import and export documentation according to customs regulations, laws, or procedures.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15936,"Pay, or arrange for payment of, taxes and duties on shipments.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15924,"Sign documents on behalf of clients, using powers of attorney.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15946,Clear goods through customs and to their destinations for clients.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15942,Calculate duty and tariff payments owed on shipments.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15933,"Stay abreast of changes in import or export laws or regulations by reading current literature, attending meetings or conferences, or conferring with colleagues.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15932,"Request or compile necessary import documentation, such as customs invoices, certificates of origin, and cargo-control documents.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15944,"Advise customers on import and export restrictions, tariff systems, insurance requirements, quotas, or other customs-related matters.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15937,Monitor or trace the location of goods.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15940,Confer with officials in various agencies to facilitate clearance of goods through customs and quarantine.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15926,Post bonds for the products being imported or assist clients in obtaining bonds.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15934,"Quote duty and tax rates on goods to be imported, based on federal tariffs and excise taxes.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15928,"Obtain line releases for frequent shippers of low-risk commodities, high-volume entries, or multiple-container loads.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15930,"Arrange for transportation, warehousing, or product distribution of imported or exported products.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15939,Inform importers and exporters of steps to reduce duties and taxes.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15929,Contract with freight forwarders for destination services.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15938,Maintain relationships with customs brokers in other ports to expedite clearing of cargo.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15943,Apply for tariff concessions or for duty drawbacks and other refunds.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15925,"Provide advice on transportation options, types of carriers, or shipping routes.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15935,Prepare papers for shippers to appeal duty charges.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15931,Suggest best methods of packaging or labeling products.,Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.03,Customs Brokers,15927,"Insure cargo against loss, damage, or pilferage.",Core,28.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15962,Develop disaster recovery plans for physical locations with critical assets such as data centers.,Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15956,Test documented disaster recovery strategies and plans.,Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15960,"Analyze impact on, and risk to, essential business functions or information systems to identify acceptable recovery time periods and resource requirements.",Core,29.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15965,"Develop emergency management plans for recovery decision making and communications, continuity of critical departmental processes, or temporary shut-down of non-critical departments to ensure continuity of operation and governance.",Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15957,"Review existing disaster recovery, crisis management, or business continuity plans.",Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15951,"Establish, maintain, or test call trees to ensure appropriate communication during disaster.",Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15949,Interpret government regulations and applicable codes to ensure compliance.,Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15964,Conduct or oversee contingency plan integration and operation.,Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15947,"Write reports to summarize testing activities, including descriptions of goals, planning, scheduling, execution, results, analysis, conclusions, and recommendations.",Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15961,"Identify opportunities for strategic improvement or mitigation of business interruption and other risks caused by business, regulatory, or industry-specific change initiatives.",Core,29.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15953,Create business continuity and disaster recovery budgets.,Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15954,Create or administer training and awareness presentations or materials.,Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15948,Maintain and update organization information technology applications and network systems blueprints.,Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15966,"Conduct or oversee collection of corporate intelligence to avoid fraud, financial crime, cyber-attack, terrorism, and infrastructure failure.",Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15958,"Recommend or implement methods to monitor, evaluate, or enable resolution of safety, operations, or compliance interruptions.",Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15967,"Analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15952,Design or implement products and services to mitigate risk or facilitate use of technology-based tools and methods.,Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15959,"Prepare reports summarizing operational results, financial performance, or accomplishments of specified objectives, goals, or plans.",Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15963,Create scenarios to re-establish operations from various types of business disruptions.,Core,29.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15955,"Attend professional meetings, read literature, and participate in training or other educational offerings to keep abreast of new developments and technologies related to disaster recovery and business continuity.",Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.04,Business Continuity Planners,15950,Identify individual or transaction targets to direct intelligence collection.,Core,30.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15975,Create or maintain plans or other documents related to sustainability projects.,Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15981,"Develop sustainability project goals, objectives, initiatives, or strategies in collaboration with other sustainability professionals.",Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15979,"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15973,Provide technical or administrative support for sustainability programs or issues.,Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15980,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15969,"Research or review regulatory, technical, or market issues related to sustainability.",Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15968,Review and revise sustainability proposals or policies.,Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15978,Collect information about waste stream management or green building practices to inform decision-makers.,Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15976,Develop reports or presentations to communicate the effectiveness of sustainability initiatives.,Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15974,Identify or procure needed resources to implement sustainability programs or projects.,Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15977,"Create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15972,"Write grant applications, rebate applications, or project proposals to secure funding for sustainability projects.",Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.05,Sustainability Specialists,15971,Identify or create new sustainability indicators.,Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15718,Fill customer orders by packaging sold items and documentation for direct shipping or by transferring orders to manufacturers or third-party distributors.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15731,"Receive and process payments from customers, using electronic transaction services.",Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15710,"Create, manage, or automate orders or invoices, using order management or invoicing software.",Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15709,Deliver e-mail confirmation of completed transactions and shipment.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15728,"Correspond with online customers via electronic mail, telephone, or other electronic messaging to address questions or complaints about products, policies, or shipping methods.",Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15733,Purchase new or used items from online or physical sources for resale via retail or auction Web site.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15707,Determine and set product prices.,Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15730,"Calculate purchase subtotals, taxes, and shipping costs for submission to customers.",Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15734,"Compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping Web sites.",Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15729,"Compose images of products, using video or still cameras, lighting equipment, props, or photo or video editing software.",Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15703,"Upload digital media, such as photos, video, or scanned images to online storefront, auction sites, or other shopping Web sites.",Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15735,"Calculate revenue, sales, and expenses, using financial accounting or spreadsheet software.",Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15714,Cancel orders based on customer requests or inventory or delivery problems.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15732,"Prepare or organize online storefront marketing material, including product descriptions or subject lines, optimizing content to search engine criteria.",Core,72.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
13-1199.06,Online Merchants,15704,Order or purchase merchandise to maintain optimal inventory levels.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
